datetime	kernel	exec_and_libs	anon	guest	page_cache	zfs_metadata	zfs_file_data	free_cachelist	free_freelist	total
2015-07-08 08:36:18	53472342835	20615843020	87402584473	0	16320875724	9126805504	652298158080	36399847833	222371931750	1098437885952
2015-07-08 08:36:48	53472342835	20615843020	87402584473	0	15569256448	9126805504	652298158080	37580963840	221942435020	1098437885952
2015-07-08 08:37:18	53472342835	20615843020	87402584473	0	16106127360	9126805504	652298158080	37580963840	221405564108	1098437885952
2015-07-08 08:37:48	53472342835	20615843020	87402584473	0	16965120819	9126805504	652298158080	37258841292	220868693196	1098437885952
2015-07-08 08:38:18	53472342835	20615843020	87402584473	0	17824114278	9126805504	652298158080	37044092928	220224448102	1098437885952
2015-07-08 08:38:48	53472342835	20615843020	87402584473	0	18360985190	9126805504	652298158080	36829344563	219794951372	1098437885952
2015-07-08 08:39:18	53472342835	20615843020	87402584473	0	16213501542	9126805504	652298158080	38762079846	220117073920	1098437885952
2015-07-08 08:39:48	53472342835	20615843020	87402584473	0	16750372454	9126805504	652298158080	38332583116	219902325555	1098437885952
2015-07-08 08:40:18	53472342835	20615843020	87509958656	0	17501991731	9126805504	652298158080	38332583116	219150706278	1098437885952
2015-07-08 08:40:48	53472342835	20615843020	87509958656	0	18253611008	9126805504	652298158080	38010460569	218721209548	1098437885952
2015-07-08 08:41:18	53472342835	20615843020	87509958656	0	16965120819	9126805504	652298158080	39728447488	218291712819	1098437885952
2015-07-08 08:41:48	53472342835	20615843020	87832081203	0	17716740096	9126805504	652298158080	39406324940	217540093542	1098437885952
2015-07-08 08:42:18	53472342835	20615843020	87509958656	0	18253611008	9126805504	652298158080	38976828211	217647467724	1098437885952
2015-07-08 08:42:48	53794465382	20615843020	87617332838	0	18897856102	7945689497	651976035532	38654705664	218613835366	1098437885952
2015-07-08 08:43:18	53794465382	20615843020	87617332838	0	17501991731	8160437862	652190783897	40050570035	218076964454	1098437885952
2015-07-08 08:43:48	53794465382	20615843020	87617332838	0	17931488460	8267812044	652190783897	40050570035	217540093542	1098437885952
2015-07-08 08:44:18	53794465382	20615843020	87617332838	0	18253611008	8267812044	652190783897	39406324940	217754841907	1098437885952
2015-07-08 08:44:48	53794465382	20615843020	87617332838	0	18790481920	8267812044	652190783897	39084202393	217647467724	1098437885952
2015-07-08 08:45:18	53794465382	20615843020	87617332838	0	18683107737	8375186227	652190783897	39621073305	217003222630	1098437885952
2015-07-08 08:45:48	53794465382	20615843020	87724707020	0	17931488460	8375186227	652190783897	40157944217	217217970995	1098437885952
2015-07-08 08:46:18	53794465382	20615843020	87724707020	0	14602888806	8375186227	652190783897	38547331481	222157183385	1098437885952
2015-07-08 08:46:48	53794465382	20615843020	87724707020	0	15569256448	8375186227	652298158080	37258841292	222479305932	1098437885952
2015-07-08 08:47:18	53794465382	20615843020	87724707020	0	16320875724	8375186227	652298158080	37044092928	221835060838	1098437885952
2015-07-08 08:47:48	53794465382	20615843020	87724707020	0	14710262988	8375186227	652298158080	39084202393	221405564108	1098437885952
2015-07-08 08:48:18	53794465382	20615843020	87832081203	0	14710262988	8375186227	652298158080	38332583116	222049809203	1098437885952
2015-07-08 08:48:48	53794465382	20615843020	87832081203	0	15569256448	8375186227	652298158080	38010460569	221512938291	1098437885952
2015-07-08 08:49:18	53794465382	20615843020	87832081203	0	15676630630	8375186227	652405532262	37473589657	221727686656	1098437885952
2015-07-08 08:49:48	53794465382	20615843020	87832081203	0	14710262988	8375186227	652405532262	38117834752	222049809203	1098437885952
2015-07-08 08:50:18	53794465382	20615843020	87832081203	0	14817637171	8375186227	652512906444	41339060224	218721209548	1098437885952
2015-07-08 08:50:48	53794465382	20615843020	87939455385	0	15461882265	8375186227	652620280627	38439957299	220868693196	1098437885952
2015-07-08 08:51:18	53794465382	20615843020	87939455385	0	16213501542	8375186227	652620280627	38225208934	220224448102	1098437885952
2015-07-08 08:51:48	53794465382	20615843020	87939455385	0	16857746636	8375186227	652620280627	37903086387	219794951372	1098437885952
2015-07-08 08:52:18	53794465382	20615843020	87939455385	0	15461882265	8375186227	652620280627	39835821670	219365454643	1098437885952
2015-07-08 08:52:48	53794465382	20615843020	87832081203	0	16213501542	8375186227	652620280627	39406324940	219043332096	1098437885952
2015-07-08 08:53:18	53794465382	20615843020	87832081203	0	16965120819	8375186227	652620280627	39084202393	218613835366	1098437885952
2015-07-08 08:53:48	53794465382	20615843020	87939455385	0	17716740096	8375186227	652620280627	38869454028	218076964454	1098437885952
2015-07-08 08:54:18	53794465382	20615843020	87939455385	0	17716740096	8375186227	652727654809	38869454028	218076964454	1098437885952
2015-07-08 08:54:48	53794465382	20615843020	87939455385	0	16213501542	8375186227	652727654809	39943195852	218399087001	1098437885952
2015-07-08 08:55:18	53794465382	20615843020	87939455385	0	17072495001	8375186227	652727654809	39621073305	217862216089	1098437885952
2015-07-08 08:55:48	53794465382	20615843020	87939455385	0	17824114278	8375186227	652727654809	39298950758	217432719360	1098437885952
2015-07-08 08:56:18	53794465382	20615843020	87939455385	0	18575733555	8375186227	652727654809	39084202393	216895848448	1098437885952
2015-07-08 08:56:48	53794465382	20615843020	88046829568	0	15891378995	8375186227	652727654809	42198053683	216358977536	1098437885952
2015-07-08 08:57:18	53794465382	20615843020	88046829568	0	16535624089	8375186227	652727654809	41983305318	216036854988	1098437885952
2015-07-08 08:57:48	53794465382	20615843020	88046829568	0	17287243366	8375186227	652727654809	41553808588	215607358259	1098437885952
2015-07-08 08:58:18	53794465382	20615843020	88046829568	0	17931488460	8375186227	652727654809	41339060224	215285235712	1098437885952
2015-07-08 08:58:48	53794465382	20615843020	88046829568	0	18253611008	8375186227	652727654809	41446434406	214748364800	1098437885952
2015-07-08 08:59:18	53794465382	20615843020	88046829568	0	16320875724	8375186227	652727654809	43701292236	214426242252	1098437885952
2015-07-08 08:59:48	53794465382	20615843020	88261577932	0	16750372454	8375186227	652727654809	43057047142	214533616435	1098437885952
2015-07-08 09:00:19	53794465382	20615843020	88476326297	0	17501991731	8375186227	652727654809	42627550412	213889371340	1098437885952
2015-07-08 09:00:49	53794465382	20615843020	88476326297	0	17716740096	8375186227	652727654809	41983305318	214318868070	1098437885952
2015-07-08 09:01:19	53794465382	20615843020	88476326297	0	12992276070	8375186227	652727654809	40587440947	220546570649	1098437885952
2015-07-08 09:01:49	53794465382	20615843020	88476326297	0	12777527705	8375186227	652727654809	41339060224	220009699737	1098437885952
2015-07-08 09:02:19	53794465382	20615843020	88583700480	0	13743895347	8375186227	652727654809	41016937676	219258080460	1098437885952
2015-07-08 09:02:49	53794465382	20615843020	88583700480	0	14710262988	8375186227	652727654809	40694815129	218613835366	1098437885952
2015-07-08 09:03:19	53794465382	20615843020	88583700480	0	15354508083	8375186227	652727654809	40480066764	218184338636	1098437885952
2015-07-08 09:03:49	53794465382	20615843020	88583700480	0	14602888806	8375186227	652727654809	41661182771	217754841907	1098437885952
2015-07-08 09:04:19	53794465382	20615843020	88583700480	0	14710262988	8375186227	652727654809	41875931136	217432719360	1098437885952
2015-07-08 09:04:49	53794465382	20615843020	88583700480	0	14066017894	8375186227	652727654809	40480066764	219365454643	1098437885952
2015-07-08 09:05:19	53794465382	20615843020	88583700480	0	12884901888	8375186227	652727654809	37903086387	223123551027	1098437885952
2015-07-08 09:05:49	53794465382	20615843020	88583700480	0	11918534246	8375186227	652727654809	39191576576	222801428480	1098437885952
2015-07-08 09:06:19	53794465382	20615843020	88583700480	0	12884901888	8375186227	652727654809	38869454028	222157183385	1098437885952
2015-07-08 09:06:49	53794465382	20615843020	88691074662	0	13743895347	8375186227	652727654809	38654705664	221512938291	1098437885952
2015-07-08 09:07:19	53794465382	20615843020	88691074662	0	14388140441	8375186227	652727654809	38332583116	221083441561	1098437885952
2015-07-08 09:07:49	53794465382	20615843020	88691074662	0	14495514624	8375186227	652727654809	38762079846	220439196467	1098437885952
2015-07-08 09:08:19	53794465382	20615843020	88691074662	0	14173392076	8375186227	652727654809	39621073305	220009699737	1098437885952
2015-07-08 09:08:49	53794465382	20615843020	88798448844	0	15032385536	8375186227	652727654809	39406324940	219472828825	1098437885952
2015-07-08 09:09:19	53794465382	20615843020	88476326297	0	15784004812	8375186227	652727654809	39084202393	219258080460	1098437885952
2015-07-08 09:09:49	53794465382	20615843020	88476326297	0	15247133900	8375186227	652727654809	38010460569	220868693196	1098437885952
2015-07-08 09:10:19	53794465382	20615843020	88476326297	0	14388140441	8375186227	652727654809	39406324940	220224448102	1098437885952
2015-07-08 09:10:49	53794465382	20615843020	88476326297	0	15139759718	8375186227	652727654809	39191576576	219687577190	1098437885952
2015-07-08 09:11:19	53794465382	20615843020	88691074662	0	15891378995	8375186227	652727654809	38976828211	219043332096	1098437885952
2015-07-08 09:11:49	53794465382	20615843020	89013197209	0	16428249907	8375186227	652727654809	38654705664	218399087001	1098437885952
2015-07-08 09:12:19	53794465382	20615843020	89013197209	0	15998753177	8375186227	652727654809	39298950758	218184338636	1098437885952
2015-07-08 09:12:49	53794465382	20615843020	89013197209	0	16106127360	8375186227	652727654809	39621073305	217647467724	1098437885952
2015-07-08 09:13:19	53794465382	20615843020	89442693939	0	16857746636	8375186227	652727654809	39298950758	216895848448	1098437885952
2015-07-08 09:13:49	53794465382	20615843020	89550068121	0	17501991731	8375186227	652727654809	38976828211	216466351718	1098437885952
2015-07-08 09:14:19	53794465382	20615843020	89120571392	0	18146236825	8375186227	652727654809	38869454028	216466351718	1098437885952
2015-07-08 09:14:49	53794465382	20615843020	89120571392	0	15676630630	8375186227	652727654809	40372692582	217217970995	1098437885952
2015-07-08 09:15:19	53794465382	20615843020	89442693939	0	16428249907	8375186227	652727654809	40050570035	216573725900	1098437885952
2015-07-08 09:15:49	53794465382	20615843020	89227945574	0	16535624089	8375186227	652727654809	39728447488	217003222630	1098437885952
2015-07-08 09:16:19	53794465382	20615843020	89227945574	0	13743895347	8375186227	652727654809	37580963840	222049809203	1098437885952
2015-07-08 09:16:49	53794465382	20615843020	89335319756	0	12992276070	8375186227	652727654809	38547331481	221620312473	1098437885952
2015-07-08 09:17:19	53794465382	20615843020	89442693939	0	13529146982	8375186227	652727654809	38225208934	221298189926	1098437885952
2015-07-08 09:17:49	53794465382	20615843020	89442693939	0	14173392076	8375186227	652727654809	37903086387	220976067379	1098437885952
2015-07-08 09:18:19	53794465382	20615843020	89335319756	0	14066017894	8375186227	652727654809	37151467110	221942435020	1098437885952
2015-07-08 09:18:49	53794465382	20615843020	89442693939	0	14495514624	8375186227	652727654809	37366215475	221190815744	1098437885952
2015-07-08 09:19:19	53794465382	20615843020	89227945574	0	14280766259	8375186227	652727654809	38010460569	221083441561	1098437885952
2015-07-08 09:19:49	53794465382	20615843020	89227945574	0	13851269529	8482560409	652727654809	37044092928	222371931750	1098437885952
2015-07-08 09:20:19	53794465382	20615843020	89227945574	0	14602888806	8482560409	652727654809	36936718745	221620312473	1098437885952
2015-07-08 09:20:49	53794465382	20615843020	89335319756	0	15247133900	8482560409	652727654809	36829344563	221083441561	1098437885952
2015-07-08 09:21:19	53794465382	20615843020	89227945574	0	14602888806	8482560409	652727654809	38010460569	220546570649	1098437885952
2015-07-08 09:21:49	53794465382	20615843020	89227945574	0	15354508083	8482560409	652727654809	37795712204	220117073920	1098437885952
2015-07-08 09:22:19	53794465382	20615843020	89335319756	0	15998753177	8482560409	652727654809	37580963840	219580203008	1098437885952
2015-07-08 09:22:49	53794465382	20615843020	89335319756	0	16642998272	8482560409	652727654809	37366215475	219043332096	1098437885952
2015-07-08 09:23:19	53794465382	20615843020	89335319756	0	15139759718	8482560409	652727654809	39298950758	218613835366	1098437885952
2015-07-08 09:23:49	53794465382	20615843020	89335319756	0	15354508083	8482560409	652727654809	39406324940	218291712819	1098437885952
2015-07-08 09:24:19	53794465382	20615843020	89335319756	0	15998753177	8482560409	652727654809	38976828211	218076964454	1098437885952
2015-07-08 09:24:49	53794465382	20615843020	89442693939	0	15998753177	8482560409	652727654809	38439957299	218613835366	1098437885952
2015-07-08 09:25:19	53794465382	20615843020	89442693939	0	16535624089	8482560409	652727654809	38439957299	217969590272	1098437885952
2015-07-08 09:25:49	53794465382	20615843020	89442693939	0	15247133900	8482560409	652727654809	40157944217	217540093542	1098437885952
2015-07-08 09:26:19	53794465382	20615843020	89550068121	0	15998753177	8482560409	652727654809	39835821670	217003222630	1098437885952
2015-07-08 09:26:49	53794465382	20615843020	89657442304	0	16750372454	8482560409	652727654809	39621073305	216358977536	1098437885952
2015-07-08 09:27:19	53794465382	20615843020	89227945574	0	17179869184	8482560409	652727654809	39406324940	216573725900	1098437885952
2015-07-08 09:27:49	53794465382	20615843020	88691074662	0	15891378995	8482560409	652727654809	41124311859	216681100083	1098437885952
2015-07-08 09:28:19	53794465382	20615843020	88691074662	0	16428249907	8482560409	652727654809	41124311859	216251603353	1098437885952
2015-07-08 09:28:49	53794465382	20615843020	88691074662	0	17179869184	8482560409	652727654809	40802189312	215822106624	1098437885952
2015-07-08 09:29:19	53794465382	20615843020	88691074662	0	17824114278	8482560409	652727654809	40480066764	215392609894	1098437885952
2015-07-08 09:29:49	53794465382	20615843020	88691074662	0	17824114278	8482560409	652727654809	40157944217	215714732441	1098437885952
2015-07-08 09:30:19	53794465382	20615843020	89872190668	0	16642998272	8589934592	652727654809	41768556953	214104119705	1098437885952
2015-07-08 09:30:49	53794465382	20615843020	89120571392	0	16642998272	8589934592	652727654809	41339060224	215177861529	1098437885952
2015-07-08 09:31:19	53794465382	20615843020	89120571392	0	13421772800	8589934592	652727654809	38762079846	220976067379	1098437885952
2015-07-08 09:31:49	53794465382	20615843020	89120571392	0	14280766259	8589934592	652727654809	38547331481	220439196467	1098437885952
2015-07-08 09:32:19	53794465382	20615843020	89227945574	0	12562779340	8589934592	652727654809	40802189312	219794951372	1098437885952
2015-07-08 09:32:49	53794465382	20615843020	89227945574	0	13207024435	8589934592	652727654809	40587440947	219150706278	1098437885952
2015-07-08 09:33:19	53794465382	20615843020	89227945574	0	14066017894	8589934592	652727654809	40372692582	218613835366	1098437885952
2015-07-08 09:33:49	53794465382	20615843020	88905823027	0	14710262988	8589934592	652727654809	40050570035	218613835366	1098437885952
2015-07-08 09:34:19	53794465382	20615843020	88905823027	0	15354508083	8589934592	652727654809	39943195852	218184338636	1098437885952
2015-07-08 09:34:49	53794465382	20615843020	88905823027	0	12562779340	8589934592	652727654809	41553808588	219258080460	1098437885952
2015-07-08 09:35:19	53794465382	20615843020	88905823027	0	13314398617	8589934592	652727654809	41231686041	218828583731	1098437885952
2015-07-08 09:35:49	53794465382	20615843020	88905823027	0	13743895347	8589934592	652727654809	40909563494	218613835366	1098437885952
2015-07-08 09:36:19	53794465382	20615843020	89013197209	0	14602888806	8589934592	652727654809	40587440947	218076964454	1098437885952
2015-07-08 09:36:49	53794465382	20615843020	89013197209	0	15139759718	8589934592	652727654809	40587440947	217540093542	1098437885952
2015-07-08 09:37:19	53794465382	20615843020	89013197209	0	13636521164	8589934592	652727654809	42627550412	217003222630	1098437885952
2015-07-08 09:37:49	53794465382	20615843020	89013197209	0	14495514624	8589934592	652727654809	42305427865	216466351718	1098437885952
2015-07-08 09:38:19	53794465382	20615843020	89013197209	0	15247133900	8589934592	652727654809	41983305318	215929480806	1098437885952
2015-07-08 09:38:49	53794465382	20615843020	89013197209	0	16106127360	8589934592	652727654809	41768556953	215392609894	1098437885952
2015-07-08 09:39:19	53794465382	20615843020	89120571392	0	15569256448	8589934592	652727654809	42627550412	214963113164	1098437885952
2015-07-08 09:39:49	53794465382	20615843020	89120571392	0	14602888806	8589934592	652727654809	43164421324	215499984076	1098437885952
2015-07-08 09:40:19	53794465382	20615843020	89120571392	0	15247133900	8589934592	652727654809	42734924595	215285235712	1098437885952
2015-07-08 09:40:49	53794465382	20615843020	89120571392	0	15891378995	8589934592	652727654809	42520176230	214748364800	1098437885952
2015-07-08 09:41:19	53794465382	20615843020	89120571392	0	14602888806	8589934592	652727654809	44238163148	214318868070	1098437885952
2015-07-08 09:41:49	53794465382	20615843020	89120571392	0	15139759718	8589934592	652727654809	44023414784	213996745523	1098437885952
2015-07-08 09:42:19	53794465382	20615843020	89227945574	0	15676630630	8589934592	652727654809	43701292236	213781997158	1098437885952
2015-07-08 09:42:49	53794465382	20615843020	89227945574	0	16535624089	8589934592	652727654809	43379169689	213137752064	1098437885952
2015-07-08 09:43:19	53794465382	20615843020	88476326297	0	16965120819	8589934592	652727654809	43271795507	213567248793	1098437885952
2015-07-08 09:43:49	53794465382	20615843020	88476326297	0	15784004812	8589934592	652727654809	44667659878	213352500428	1098437885952
2015-07-08 09:44:19	53794465382	20615843020	88154203750	0	16642998272	8589934592	652727654809	44345537331	213137752064	1098437885952
2015-07-08 09:44:49	53794465382	20615843020	87724707020	0	16857746636	8589934592	652727654809	43916040601	213781997158	1098437885952
2015-07-08 09:45:20	53794465382	20615843020	87724707020	0	17179869184	8589934592	652727654809	43593918054	213781997158	1098437885952
2015-07-08 09:45:50	53794465382	20615843020	87832081203	0	15461882265	8589934592	652727654809	44775034060	214211493888	1098437885952
2015-07-08 09:46:20	53794465382	20615843020	87832081203	0	12562779340	8589934592	652727654809	42198053683	219687577190	1098437885952
2015-07-08 09:46:50	53794465382	20615843020	87832081203	0	13421772800	8589934592	652727654809	41983305318	219043332096	1098437885952
2015-07-08 09:47:20	53794465382	20615843020	87939455385	0	14173392076	8589934592	652727654809	41768556953	218399087001	1098437885952
2015-07-08 09:47:50	53794465382	20615843020	87939455385	0	14495514624	8589934592	652727654809	41983305318	217862216089	1098437885952
2015-07-08 09:48:20	53794465382	20615843020	87939455385	0	14280766259	8589934592	652727654809	42842298777	217217970995	1098437885952
2015-07-08 09:48:50	53794465382	20615843020	87939455385	0	15032385536	8589934592	652727654809	42412802048	216788474265	1098437885952
2015-07-08 09:49:20	53794465382	20615843020	87939455385	0	15676630630	8589934592	652727654809	42090679500	216466351718	1098437885952
2015-07-08 09:49:50	53794465382	20615843020	87939455385	0	15461882265	8589934592	652727654809	41661182771	217110596812	1098437885952
2015-07-08 09:50:20	53794465382	20615843020	88046829568	0	13743895347	8589934592	652727654809	43164421324	217325345177	1098437885952
2015-07-08 09:50:50	53794465382	20615843020	88046829568	0	14602888806	8589934592	652727654809	42949672960	216788474265	1098437885952
2015-07-08 09:51:20	53794465382	20615843020	88046829568	0	15247133900	8589934592	652727654809	42627550412	216251603353	1098437885952
2015-07-08 09:51:50	53794465382	20615843020	88154203750	0	15891378995	8589934592	652727654809	42412802048	215822106624	1098437885952
2015-07-08 09:52:20	53794465382	20615843020	88154203750	0	15354508083	8589934592	652727654809	43486543872	215285235712	1098437885952
2015-07-08 09:52:50	53794465382	20615843020	88154203750	0	15461882265	8589934592	652727654809	43808666419	214748364800	1098437885952
2015-07-08 09:53:20	53794465382	20615843020	88261577932	0	16213501542	8589934592	652727654809	43486543872	214318868070	1098437885952
2015-07-08 09:53:50	53794465382	20615843020	88261577932	0	16857746636	8589934592	652727654809	43271795507	213781997158	1098437885952
2015-07-08 09:54:20	53794465382	20615843020	88368952115	0	17179869184	8589934592	652727654809	43271795507	213459874611	1098437885952
2015-07-08 09:54:50	53794465382	20615843020	88368952115	0	16106127360	8589934592	652727654809	44452911513	213352500428	1098437885952
2015-07-08 09:55:20	53794465382	20615843020	88368952115	0	16213501542	8589934592	652727654809	43916040601	213674622976	1098437885952
2015-07-08 09:55:50	53794465382	20615843020	88368952115	0	16965120819	8589934592	652727654809	43701292236	213245126246	1098437885952
2015-07-08 09:56:20	53794465382	20615843020	88368952115	0	17609365913	8589934592	652727654809	43486543872	212708255334	1098437885952
2015-07-08 09:56:50	53794465382	20615843020	88476326297	0	16642998272	8589934592	652727654809	44882408243	212278758604	1098437885952
2015-07-08 09:57:20	53794465382	20615843020	88476326297	0	17287243366	8589934592	652727654809	44560285696	212064010240	1098437885952
2015-07-08 09:57:50	53794465382	20615843020	88476326297	0	18038862643	8589934592	652727654809	44238163148	211419765145	1098437885952
2015-07-08 09:58:20	53794465382	20615843020	88583700480	0	18897856102	8589934592	652727654809	44023414784	210882894233	1098437885952
2015-07-08 09:58:50	53794465382	20615843020	88583700480	0	17609365913	8589934592	652727654809	45741401702	210346023321	1098437885952
2015-07-08 09:59:20	53794465382	20615843020	88691074662	0	17609365913	8589934592	652727654809	45741401702	210238649139	1098437885952
2015-07-08 09:59:50	53794465382	20615843020	88691074662	0	17287243366	8589934592	652727654809	45204530790	210990268416	1098437885952
2015-07-08 10:00:20	53794465382	20615843020	88798448844	0	16320875724	8589934592	652727654809	43916040601	213245126246	1098437885952
2015-07-08 10:00:50	53794465382	20615843020	88798448844	0	16213501542	8589934592	652727654809	43701292236	213567248793	1098437885952
2015-07-08 10:01:20	53794465382	20615843020	88798448844	0	12455405158	8589934592	652727654809	43379169689	217540093542	1098437885952
2015-07-08 10:01:50	53794465382	20615843020	88905823027	0	13314398617	8589934592	652727654809	43057047142	216895848448	1098437885952
2015-07-08 10:02:20	53794465382	20615843020	88905823027	0	14066017894	8589934592	652727654809	42842298777	216358977536	1098437885952
2015-07-08 10:02:50	53794465382	20723217203	89013197209	0	14925011353	8589934592	652727654809	42627550412	215714732441	1098437885952
2015-07-08 10:03:20	53794465382	20615843020	89013197209	0	13743895347	8589934592	652727654809	44345537331	215070487347	1098437885952
2015-07-08 10:03:50	53794465382	20615843020	89013197209	0	14388140441	8589934592	652727654809	44238163148	214640990617	1098437885952
2015-07-08 10:04:20	53794465382	20615843020	89013197209	0	15139759718	8589934592	652727654809	43916040601	214104119705	1098437885952
2015-07-08 10:04:50	53794465382	20615843020	88905823027	0	15139759718	8589934592	652727654809	43379169689	214748364800	1098437885952
2015-07-08 10:05:20	53794465382	20615843020	89013197209	0	13099650252	8589934592	652727654809	38976828211	221083441561	1098437885952
2015-07-08 10:05:50	53794465382	20615843020	89013197209	0	11059540787	8589934592	652727654809	36721970380	225485783040	1098437885952
2015-07-08 10:06:20	53794465382	20615843020	89013197209	0	11811160064	8589934592	652727654809	36399847833	224948912128	1098437885952
2015-07-08 10:06:50	53794465382	20615843020	89013197209	0	12025908428	8589934592	652727654809	35003983462	226130028134	1098437885952
2015-07-08 10:07:20	53794465382	20615843020	89120571392	0	6335076761	8589934592	652727654809	19219978649	247604864614	1098437885952
2015-07-08 10:07:50	53794465382	20615843020	89120571392	0	3543348019	8589934592	652727654809	12348030976	257268541030	1098437885952
2015-07-08 10:08:20	53794465382	20615843020	89120571392	0	3543348019	8589934592	652727654809	8912057139	260704514867	1098437885952
2015-07-08 10:08:50	53794465382	20615843020	89120571392	0	4294967296	8589934592	652727654809	8160437862	260597140684	1098437885952
2015-07-08 10:09:20	53794465382	20615843020	89120571392	0	5476083302	8589934592	652727654809	8267812044	259416024678	1098437885952
2015-07-08 10:09:50	53794465382	20615843020	89120571392	0	6335076761	8589934592	652727654809	8267812044	258449657036	1098437885952
2015-07-08 10:10:20	53794465382	20615843020	89120571392	0	5690831667	8697308774	652727654809	9234179686	258127534489	1098437885952
2015-07-08 10:10:50	53794465382	20615843020	89120571392	0	6657199308	8697308774	652727654809	9126805504	257375915212	1098437885952
2015-07-08 10:11:20	53794465382	20615843020	89442693939	0	7516192768	8697308774	652727654809	9019431321	256302173388	1098437885952
2015-07-08 10:11:50	53794465382	20615843020	89550068121	0	8267812044	8697308774	652727654809	9019431321	255443179929	1098437885952
2015-07-08 10:12:20	53794465382	20615843020	89550068121	0	8912057139	8697308774	652727654809	9019431321	254584186470	1098437885952
2015-07-08 10:12:50	53794465382	20723217203	89657442304	0	8482560409	8697308774	652727654809	10307921510	253725193011	1098437885952
2015-07-08 10:13:20	53794465382	20615843020	89657442304	0	9234179686	8697308774	652727654809	10200547328	253080947916	1098437885952
2015-07-08 10:13:50	53794465382	20615843020	89657442304	0	9985798963	8697308774	652727654809	10093173145	252544077004	1098437885952
2015-07-08 10:14:20	53794465382	20615843020	89657442304	0	10737418240	8697308774	652727654809	9985798963	251899831910	1098437885952
2015-07-08 10:14:50	53794465382	20615843020	89657442304	0	9985798963	8697308774	652727654809	10415295692	252221954457	1098437885952
2015-07-08 10:15:20	53794465382	20615843020	89657442304	0	7408818585	8697308774	652727654809	9878424780	255228431564	1098437885952
2015-07-08 10:15:50	53794465382	20615843020	89872190668	0	7945689497	8697308774	652727654809	9556302233	254798934835	1098437885952
2015-07-08 10:16:20	53794465382	20615843020	89872190668	0	7623566950	8697308774	652727654809	9234179686	255443179929	1098437885952
2015-07-08 10:16:50	53794465382	20615843020	89764816486	0	7408818585	8697308774	652727654809	10307921510	254798934835	1098437885952
2015-07-08 10:17:20	53794465382	20723217203	89764816486	0	8375186227	8697308774	652727654809	10200547328	253832567193	1098437885952
2015-07-08 10:17:50	53794465382	20615843020	89764816486	0	9234179686	8697308774	652727654809	10093173145	253080947916	1098437885952
2015-07-08 10:18:20	53794465382	20615843020	89764816486	0	10093173145	8697308774	652727654809	9985798963	252329328640	1098437885952
2015-07-08 10:18:50	53794465382	20615843020	89764816486	0	9771050598	8697308774	652727654809	10952166604	251577709363	1098437885952
2015-07-08 10:19:20	53794465382	20615843020	89872190668	0	9985798963	8697308774	652727654809	11274289152	251148212633	1098437885952
2015-07-08 10:19:50	53794465382	20615843020	89872190668	0	10737418240	8697308774	652727654809	11059540787	250503967539	1098437885952
2015-07-08 10:20:20	53794465382	20615843020	89979564851	0	10415295692	8697308774	652727654809	10737418240	251148212633	1098437885952
2015-07-08 10:20:50	53794465382	20615843020	89979564851	0	11166914969	8697308774	652727654809	10737418240	250396593356	1098437885952
2015-07-08 10:21:20	53794465382	20615843020	89979564851	0	10522669875	8697308774	652727654809	12025908428	249644974080	1098437885952
2015-07-08 10:21:50	53794465382	20615843020	89979564851	0	11381663334	8697308774	652727654809	11811160064	249000728985	1098437885952
2015-07-08 10:22:20	53794465382	20615843020	89979564851	0	12133282611	8697308774	652727654809	11596411699	248463858073	1098437885952
2015-07-08 10:22:50	53794465382	20615843020	90086939033	0	12884901888	8697308774	652727654809	11489037516	247604864614	1098437885952
2015-07-08 10:23:20	53794465382	20615843020	90086939033	0	12348030976	8697308774	652727654809	12562779340	247175367884	1098437885952
2015-07-08 10:23:50	53794465382	20723217203	90086939033	0	12670153523	8697308774	652727654809	12777527705	246638496972	1098437885952
2015-07-08 10:24:20	53794465382	20615843020	90086939033	0	13421772800	8697308774	652727654809	12562779340	246101626060	1098437885952
2015-07-08 10:24:50	53794465382	20615843020	90086939033	0	14066017894	8697308774	652727654809	12455405158	245564755148	1098437885952
2015-07-08 10:25:20	53794465382	20615843020	90086939033	0	14280766259	8697308774	652727654809	12240656793	245564755148	1098437885952
2015-07-08 10:25:50	53794465382	20615843020	90086939033	0	12884901888	8697308774	652727654809	14066017894	245135258419	1098437885952
2015-07-08 10:26:20	53794465382	20615843020	90194313216	0	13636521164	8697308774	652727654809	13743895347	244598387507	1098437885952
2015-07-08 10:26:50	53794465382	20615843020	90194313216	0	14280766259	8697308774	652727654809	13636521164	244168890777	1098437885952
2015-07-08 10:27:20	53794465382	20615843020	89979564851	0	14710262988	8697308774	652727654809	13421772800	244061516595	1098437885952
2015-07-08 10:27:50	53794465382	20615843020	89764816486	0	13851269529	8697308774	652727654809	14817637171	243846768230	1098437885952
2015-07-08 10:28:21	53794465382	20615843020	90731184128	0	14280766259	8697308774	652727654809	14710262988	242450903859	1098437885952
2015-07-08 10:28:51	53794465382	20615843020	89764816486	0	14817637171	8697308774	652727654809	14602888806	242987774771	1098437885952
2015-07-08 10:29:21	53794465382	20615843020	89764816486	0	15461882265	8697308774	652727654809	14388140441	242450903859	1098437885952
2015-07-08 10:29:51	53794465382	20615843020	89872190668	0	16106127360	8697308774	652727654809	14280766259	241914032947	1098437885952
